stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,AspectRatio,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1958,0.764,2.231393583,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3399.417701,489.9195519
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1959,1.12,1.783304832,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3446.534712,517.738771
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1960,1.27,2.089565,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3435.466716,524.797242
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1961,1.41,2.747913662,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3539.784524,577.464328
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1962,1.27,3.041741779,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3532.530868,589.6833233
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1963,1.03,3.186586626,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3565.640339,608.760241
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1964,0.846,3.017600971,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3577.036061,617.4934546
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1965,0.687,3.344385076,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3599.073362,632.5686192
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1966,0.574,3.862529243,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3675.927457,679.3802838
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1967,0.493,3.082145027,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3690.338105,702.9485047
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1968,0.408,3.584727988,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3676.761233,708.9898116
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1969,0.353,3.381840031,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3727.156101,747.0822631
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1970,0.301,3.764060159,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3749.253592,780.6358335
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1971,0.263,3.749529717,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3804.23766,826.0286299
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1972,0.235,4.944103684,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,3898.317194,909.7980979
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1973,0.227,5.037033768,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4080.539714,1041.599856
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1974,0.191,5.242850276,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4493.119715,1302.057519
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1975,0.179,3.652427688,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4500.161985,1299.152967
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1976,0.219,4.31894139,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4679.715154,1469.598695
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1977,0.323,4.2558448,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4744.79073,1581.239511
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1978,0.423,5.257589384,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4804.923496,1707.693898
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1979,0.415,4.511854308,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5032.88509,1881.744074
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1980,0.348,3.867487561,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5331.836225,2189.364475
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1981,0.241,6.559727347,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5250.933417,2220.932061
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1982,0.193,8.294324832,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5204.78627,2288.829315
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1983,0.149,4.348939563,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5195.014542,2391.50116
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1984,0.146,4.883530379,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5230.183733,2549.324076
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1985,0.145,5.435609211,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5198.273389,2620.114122
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1986,0.146,5.838957069,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4871.981659,2528.714464
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1987,0.144,3.55148422,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5002.162149,2754.126536
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1988,0.159,3.225802261,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4929.353311,2924.592325
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1989,0.177,2.532667201,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5022.789046,3098.415203
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1990,0.229,2.246805888,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5175.785976,3437.342183
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1991,0.31,3.404934827,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5060.053925,3452.473774
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1992,0.406,2.027173926,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5020.414849,3474.252479
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1993,0.557,1.78474811,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4927.753049,3470.199097
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1994,0.68,2.531522544,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4872.271238,3519.546427
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1995,0.792,3.367937084,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4895.206692,3662.384424
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1996,0.771,2.933108144,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,5022.836394,3862.822497
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1997,0.681,2.69881851,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4930.152585,3913.365876
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1998,0.647,3.297806776,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4509.628909,3642.496513
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,1999,0.599,4.055655705,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4622.365981,3925.622691
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2000,0.558,4.284993379,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4956.742303,4431.663985
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2001,0.547,2.720172359,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4876.160485,4349.305176
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2002,0.516,3.339911039,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4745.633658,4330.207668
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2003,0.511,3.459784084,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,0,0,0,0,0,0,0,0,0,4796.265138,4521.454668
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2004,0.495,5.180848418,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,4924.342155,4822.619783
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2005,0.498,5.236997815,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5034.95373,5116.512801
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2006,0.495,4.331594306,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5123.804303,5347.813528
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2007,0.445,5.620475245,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5152.721123,5494.050061
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2008,0.424,5.187350043,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5448.281693,6073.02922
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2009,0.38,5.564502795,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5044.291296,5438.495146
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2010,0.362,5.288452818,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5242.350674,5855.711984
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2011,0.348,5.378205275,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5420.380522,6245.707634
PACBTUNA,Thunnus orientalis,Pacific bluefin tuna,Pacific Ocean,Japan,2012,0.329,4.914378725,1,48,1,3,48,0,0,0,0,0,0.192482221874881,411677.120027363,6.742999871571858,4,300,1,0,0,1,0,0,0,0,0,5107.992577,5863.879359
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1980,4.037820738,0.14057971,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,777.4763432,281.3630746
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1981,4.174340949,0.134782609,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,770.402713,289.9189423
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1982,4.332741652,0.123188406,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,771.0401463,301.6301608
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1983,4.10884007,0.175362319,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,774.0925516,314.1287101
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1984,3.761564148,0.101449275,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,817.7115837,357.9800788
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1985,3.507346221,0.060869565,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,818.2791091,372.7060801
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1986,3.307381371,0.107246377,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,810.1935927,382.2439825
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1987,3.112653779,0.152173913,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,846.259097,426.3608028
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1988,2.915702988,0.143478261,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,824.849528,422.5072386
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1989,2.815588752,0.182608696,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,814.5510756,424.3548375
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1990,2.641089631,0.360869565,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,786.5395865,408.3128508
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1991,2.441045694,0.410144928,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,737.06273,373.0579673
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1992,2.295606327,0.486956522,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,750.1570345,392.2415249
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1993,2.265659051,0.356521739,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,724.846279,381.8625081
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1994,2.372100176,0.28115942,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,720.8431318,387.6151745
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1995,2.466827768,0.420289855,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,760.1563952,436.1933543
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1996,2.388427065,0.420289855,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,783.8349284,475.16973
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1997,2.294586995,0.497101449,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,765.0844351,469.0102771
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1998,2.165325132,0.505797101,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,728.3558165,444.0027727
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,1999,2.106256591,0.611594203,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,739.2749209,464.8445139
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2000,1.956537786,0.466666667,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,781.7732785,517.794253
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2001,1.88026362,0.373913043,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,787.1970127,536.8978417
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2002,1.796239016,0.433333333,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,770.6689408,534.3800562
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2003,1.73340949,0.446376812,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,822.3867601,606.77938
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2004,1.737680141,0.484057971,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,856.6427635,671.5675902
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2005,1.698497364,0.388405797,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,882.4644464,724.1881108
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2006,1.578541301,0.395652174,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,0,0,0,0,1,1,0,0,908.688415,778.707235
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2007,1.461476274,0.44057971,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,1,0,0,0,1,1,0,0,910.0397075,802.3323902
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2008,1.342126538,0.501449275,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,1,0,0,0,1,1,0,0,947.7823055,876.7187767
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2009,1.339885764,0.42173913,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,1,0,0,0,1,1,0,0,886.2231495,801.0196623
PCODGA,Gadus macrocephalus,Pacific cod,US Alaska,United States,2010,1.480509666,0.549275362,1,2,1,7,2,1,1,1,1,1,0.139345620762933,1216373.17887469,0.7680000066757202,4.2375,119,0,1,0,0,0,1,1,0,0,941.1589958,897.7062455
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1956,1.886792453,1.017699115,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,563.9845639,65.03690883
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1957,1.545089883,0.809734513,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,570.4302209,68.75638967
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1958,1.371267271,0.42920354,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,574.1927131,71.0562231
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1959,1.271727826,0.615044248,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,579.8101166,73.96731542
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1960,1.102362205,0.840707965,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,582.6742266,76.22491796
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1961,0.979052147,0.712389381,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,583.6251725,78.71458589
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1962,1.105333531,0.800884956,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,587.7408132,81.78584244
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1963,1.901649086,0.495575221,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,592.7028378,85.4507994
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1964,2.25820829,0.539823009,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,598.3616713,89.42635333
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1965,2.25820829,1.287610619,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,607.7059019,94.07005786
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1966,1.96107562,0.902654867,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,614.698396,99.49010684
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1967,1.708512851,1.115044248,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,629.5241831,107.1312123
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1968,1.390580894,1.172566372,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,652.1672358,118.7692971
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1969,1.294012777,0.845132743,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,659.5841677,126.6744257
PCODWCVANI,Gadus macrocephalus,Pacific cod,Canada West Coast,Canada,1970,1.604516417,0.880530973,1,2,1,7,2,1,1,1,1,1,0.140083378383289,40708.1773860819,0.7680000066757202,4.2375,119,0,0,0,0,0,0,0,0,0,677.6931989,137.8380384
